uid;addressAdminUnitL1;addressAdminUnitL2;district;addressPostName;addressThoroughfareType;addressThoroughfare;addressLocatorDesignator
{602E7911-4759-40EE-9AF0-77B8795383AD};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;43
{EABC48C1-2634-4366-9D6C-F7423382E08D};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;22
{1C49B8E2-EDD8-458A-BFDE-B57CD1459CD5};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;61
{E2BB40F4-B0A0-48E3-8AFE-6F778ADF7651};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;5-А
{1CAA317B-B939-4FA9-8E7B-3F884F9EDA46};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;12
{4DF6CB2C-C616-43CE-BB2E-E09DB55ACF5B};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;17
{7C818EFF-5ED1-4F64-BDC5-FF6E1CBED716};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;6
{3DC9D513-E329-4D8E-A4C2-149EF641742E};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;64
{11E90B47-BD92-4574-A65A-45FE1DA9EBAA};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;65
{21B9473C-E262-4663-B11B-E69C60EA37D4};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;11
{D77A6765-6799-4A18-862F-2C2A34B2D73E};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;3
{66F60F91-D5C5-4C5F-8839-5BFFD9E23C7E};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;28
{79CAAA21-2F42-4648-AC77-DC1BA3D38985};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;15-А
{8E6FE48F-469C-4BE3-A842-5B0715E63ED8};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;5
{854B2A65-0E30-43FE-92D4-F013C64AF938};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;44
{E8D5D0FA-DB81-4083-9649-FC436CF4371F};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;34
{022982FF-6584-4281-B3F8-30B80F17B6A4};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;48
{969C472F-3CD2-41B1-8876-AD21D54F67FE};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;26
{1AD5BBAB-A387-4686-9496-B96FA8CCAF87};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;41-Б
{EFE19634-5F79-4827-AB6D-FA373E1F4679};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;21
{AB4F31AC-0230-421D-8CB9-1B4EF07F6F9F};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;8
{95538800-3D35-4D7E-8C72-17DC5535CACA};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;45-А
{3BADD6F1-F6BB-48BF-B5C7-7EB622D95322};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;9
{00D5B972-83BB-4621-A5DA-7BCF8A3D00A9};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;27
{CB44701F-4C55-42FE-A262-CB060055BD7E};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;19
{61777332-B8B3-48DC-A0E2-CE090890B2F5};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;14
{D54D5314-26A4-4326-8A69-A12D748CF180};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;27/1
{DD200BF9-C3C2-406A-914F-640CED1813DD};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;64
{CC0AB1A8-83B7-49F6-9147-9848AC23F87D};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;54
{7F4C75A1-F834-476C-BF2F-832B367B0259};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;10
{F420DA8F-2519-462F-A0CA-C060CD353196};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;24
{10DB6028-98FD-4FB5-8BEF-A6808025D097};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;59
{4399EE2B-E56D-4DAF-B110-A1F18DF341E0};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;42
{7CF686C3-AB85-4D2B-B70C-DCA6A0B00D9A};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;23-А
{FEB57061-86A1-4D97-9E02-117AC6532DCC};Україна;місто Київ;Дарницький;Київ;вулиця;Харченка Євгена;7-А
{DCE2EB88-CDDA-40FA-B516-42108D0C3426};Україна;місто Київ;Солом'янський;Київ;вулиця;Липківського Василя Митрополита;16-В
{BBFA7756-2FD3-445F-BAE4-F6CDE5D7FE67};Україна;місто Київ;Деснянський;Київ;вулиця;Лесі Українки;11-А
{1CDAE911-D82D-4697-9D27-DF7A01926D60};Україна;місто Київ;Деснянський;Київ;вулиця;Лесі Українки;28/11
{DD3A8EA4-0DBC-470C-915E-05BAD9383750};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;9-В
{622E9FFE-23BB-4A30-957C-4761F14D91AC};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;24-В
{82111B02-7F3C-4F98-A4BE-A43B8A8C896C};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;20-Б
{A4D9B0BB-C1F4-4A9A-B6AD-F138DE89F6A8};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;26-Г
{6C81DF25-D22A-43C8-AE25-70193DD6117A};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;14-Б
{1E10B3C5-113B-4709-8351-9B6370077605};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;16-Б
{22864238-116E-49E9-8059-9279DFFF62BD};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;21-Г
{2852F70D-3CBE-4E39-8AEE-2ADB59001303};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;7-Г
{EFFF3896-B967-431D-A914-A56F9B6870FE};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;2-9-А
{9B25630A-1979-40F7-BD95-F140C583908E};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;20/22
{5BBF726B-94D8-4471-8862-86FDCE2AFD72};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;4-А
{8B6248C3-F83A-4D8E-BCBA-65F96AB61BBB};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;17-А
{293CE714-BFDD-49C9-96C2-57D393D8AE58};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;28-Б
{359FF042-C4FE-4D90-8D51-EB29E2117534};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;34-Б
{E477FD8F-FC3E-4ED8-A1A8-186EC8FF00F6};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;34-А
{A4A95B04-FB3D-4955-AC53-AA226C998A11};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;7-В
{B0AD0E2D-56E8-41E9-AB65-567FB4CB0F9F};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;19/16
{F4D73831-8B58-4B1C-AD61-EBC4BCB94592};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;26-А
{FA0F3B24-D9E1-4C7F-A96E-AB6CD150FCDA};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;24-Г
{F27BF6D9-1423-4F13-BFB2-3C5D9C6EDCC6};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;30-Б
{5D0061E2-E15C-4DFA-81CF-C21E7B3CAEED};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;30-В
{6FE39745-FF17-499C-8945-FCE57FF6E4DA};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;23-А
{D188D23B-BCFD-4278-AE70-C416BA5BA61D};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;7-Б
{CD77698A-60CF-4AA3-B6CC-A8979A6F1B62};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;23-Б
{6E75AB8D-B4E5-4BAB-BFE8-1B6915C5CA3D};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;7-А
{C1AF22A7-B741-44E8-AF84-E234F11FA588};Україна;місто Київ;Печерський;Київ;бульвар;Лесі Українки;23
{CE5AF89D-F3BB-44B0-8060-ADBDBC39BE20};Україна;місто Київ;Дарницький;Київ;провулок;Баштанський;10-А
{04A38D9D-FECA-4E21-8FEE-0250F6CC185C};Україна;місто Київ;Дарницький;Київ;вулиця;Вітовецька;52-Г
{EEE92CCB-135C-409C-930A-8A99F106521D};Україна;місто Київ;Дарницький;Київ;вулиця;Вітовецька;82-А
{7A0AAB74-4030-40C2-9406-AF8BEFC98C52};Україна;місто Київ;Дарницький;Київ;вулиця;Вітовецька;72-А
{5BC806A5-866C-4BEB-AEC0-B08EC08F4507};Україна;місто Київ;Дарницький;Київ;вулиця;Вітовецька;70-Д
{AA95835C-F4BF-4615-9C4E-1519E716235D};Україна;місто Київ;Дарницький;Київ;вулиця;Вітовецька;60
{9B183D5A-8618-423F-8C6B-F1B4539CE5C7};Україна;місто Київ;Деснянський;Київ;вулиця;Лермонтова;25-А
{7F70A150-7DF4-4865-8F7F-28B65B6B51D5};Україна;місто Київ;Деснянський;Київ;вулиця;Лермонтова;7
{57346981-95B1-44CE-A748-988A9E8B652B};Україна;місто Київ;Деснянський;Київ;вулиця;Лермонтова;20-Г
{B8DB237F-BD39-4E39-AA55-8C8613BEC269};Україна;місто Київ;Деснянський;Київ;вулиця;Лермонтова;20-В
{8230DB98-0754-4D7C-BC7E-D4B17AA0659A};Україна;місто Київ;Деснянський;Київ;вулиця;Лермонтова;2-9-А
{75AF8D71-87B0-4D47-89D6-A1AE338167A9};Україна;місто Київ;Деснянський;Київ;вулиця;Лермонтова;6-А
{540DB385-633F-4A97-960C-73D9978CE9F0};Україна;місто Київ;Солом'янський;Київ;бульвар;Гавела Вацлава;6-Б
{3D834E74-0C0A-4E5F-A1C4-EACFBAEC27BB};Україна;місто Київ;Солом'янський;Київ;бульвар;Гавела Вацлава;6/7-А
{109A18E2-D8B3-4EEE-8731-14B88553C247};Україна;місто Київ;Солом'янський;Київ;бульвар;Гавела Вацлава;9-А
{06E7F666-E475-40A5-B2FB-A02EEB08C6A7};Україна;місто Київ;Солом'янський;Київ;бульвар;Гавела Вацлава;8-В
{9CBBCB48-35E1-404B-A51A-4DF6429AB393};Україна;місто Київ;Солом'янський;Київ;бульвар;Гавела Вацлава;23-В
{C4D3E862-D5F6-4F7A-A7E8-8DB25BDD02FF};Україна;місто Київ;Солом'янський;Київ;бульвар;Гавела Вацлава;7-Г
{0DC145A6-8898-4222-AB3C-E0130BD62730};Україна;місто Київ;Солом'янський;Київ;бульвар;Гавела Вацлава;57-А
{69369E83-A021-4EF6-8558-A7D3DA037A4C};Україна;місто Київ;Солом'янський;Київ;бульвар;Гавела Вацлава;22-А
{87B73505-4398-4514-B207-D93D385D7593};Україна;місто Київ;Солом'янський;Київ;бульвар;Гавела Вацлава;8
{E41B2549-6F05-4F80-842D-88C2E786F941};Україна;місто Київ;Солом'янський;Київ;бульвар;Гавела Вацлава;18
{3ECF7C3C-D98E-41D7-8283-B3F48AA2AE4B};Україна;місто Київ;Солом'янський;Київ;бульвар;Гавела Вацлава;18
{7BCAB483-7622-46D8-B7A0-D8BC68ADC0E9};Україна;місто Київ;Солом'янський;Київ;бульвар;Гавела Вацлава;1/28-А
{C2DBFFAF-BA94-472F-B43E-43C94C8E6A4C};Україна;місто Київ;Солом'янський;Київ;бульвар;Гавела Вацлава;6-В
